"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 04 14:48:29 EET 2022","Fri Feb 04 14:48:35 EET 2022","6310","","Registration > Step 3","","Registration > Step 3","#18 Country Code is populated by default.","#18 Country Code is populated by default.",""
"passed","Fri Feb 04 14:47:53 EET 2022","Fri Feb 04 14:48:01 EET 2022","7684","","Registration > Step 3","","Registration > Step 3","#14 User can enter valid details on Step 3 and progress to Step 4 of the registration process.","#14 User can enter valid details on Step 3 and progress to Step 4 of the registration process.",""
"passed","Fri Feb 04 14:47:05 EET 2022","Fri Feb 04 14:47:10 EET 2022","4571","","Registration > Step 1","","Registration > Step 1","#28 User can enter valid details on Step 1 and progress to Step 2 of the registration process.","#28 User can enter valid details on Step 1 and progress to Step 2 of the registration process.",""
"passed","Fri Feb 04 14:41:23 EET 2022","Fri Feb 04 14:41:52 EET 2022","28830","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#5 User can close the Loss Limits Delete modal ","#5 User can close the Loss Limits Delete modal ",""
"passed","Fri Feb 04 14:51:43 EET 2022","Fri Feb 04 14:51:56 EET 2022","13912","","My Account -> Deposit","","My Account -> Deposit","#5 Check user is able to select Phone payment method and is provided with the correct information for this payment method","#5 Check user is able to select Phone payment method and is provided with the correct information for this payment method",""
"passed","Fri Feb 04 14:37:59 EET 2022","Fri Feb 04 14:38:07 EET 2022","7993","","Homepage","","Homepage","#4 The details balance card is dismissed when the user clicks it","#4 The details balance card is dismissed when the user clicks it",""
"passed","Fri Feb 04 14:38:07 EET 2022","Fri Feb 04 14:38:16 EET 2022","8644","","Homepage","","Homepage","#5 The details balance card is dismissed when the user clicks outside the modal","#5 The details balance card is dismissed when the user clicks outside the modal",""
"passed","Fri Feb 04 14:44:26 EET 2022","Fri Feb 04 14:44:48 EET 2022","22342","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#18 Player can press 'CONFIRM' to finish 'Take A Break' a for 24 hours and should be logged out and unable to sign back into their account.","#18 Player can press 'CONFIRM' to finish 'Take A Break' a for 24 hours and should be logged out and unable to sign back into their account.",""
"passed","Fri Feb 04 14:39:57 EET 2022","Fri Feb 04 14:40:06 EET 2022","8789","","Homepage","","Homepage","#14 Casino amount does not display when total bonus amount is zero and displays correct total balance of £0.00","#14 Casino amount does not display when total bonus amount is zero and displays correct total balance of £0.00",""
"passed","Fri Feb 04 14:47:10 EET 2022","Fri Feb 04 14:47:15 EET 2022","5243","","Registration > Step 1","","Registration > Step 1","#29 User can successfully enter email address with uppercase letters.","#29 User can successfully enter email address with uppercase letters.",""
"passed","Fri Feb 04 14:43:56 EET 2022","Fri Feb 04 14:44:17 EET 2022","21029","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#17 Player cannot set Deposit Limit higher than the maximum amount.","#17 Player cannot set Deposit Limit higher than the maximum amount.",""
"passed","Fri Feb 04 14:39:27 EET 2022","Fri Feb 04 14:39:40 EET 2022","12767","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#2 Player is displayed 'Set Deposit Limit' text if no deposit limits are set.","#2 Player is displayed 'Set Deposit Limit' text if no deposit limits are set.",""
"passed","Fri Feb 04 14:41:35 EET 2022","Fri Feb 04 14:41:50 EET 2022","14962","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#8 Player can choose 12 months option for 'Self Exclusion' and this option should be selected.","#8 Player can choose 12 months option for 'Self Exclusion' and this option should be selected.",""
"passed","Fri Feb 04 14:46:45 EET 2022","Fri Feb 04 14:46:49 EET 2022","4143","","Registration > Step 2","","Registration > Step 2","#06 User cannot enter less that 2 characters into step 2 name input fields.","#06 User cannot enter less that 2 characters into step 2 name input fields.",""
"passed","Fri Feb 04 14:40:16 EET 2022","Fri Feb 04 14:40:45 EET 2022","28957","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#3 User can close the Loss Limits Edit modal","#3 User can close the Loss Limits Edit modal",""
"passed","Fri Feb 04 14:48:27 EET 2022","Fri Feb 04 14:48:41 EET 2022","14822","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#14 Player should be able to show/hide their inputs into the password fields.","#14 Player should be able to show/hide their inputs into the password fields.",""
"skipped","Fri Feb 04 14:41:15 EET 2022","Fri Feb 04 14:41:15 EET 2022","0","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#4 Player cannot continue with 'Take A Break' if a reason is not selected.","#4 Player cannot continue with 'Take A Break' if a reason is not selected.",""
"passed","Fri Feb 04 14:50:32 EET 2022","Fri Feb 04 14:50:39 EET 2022","7246","","404 error page functionality testing.","","404 error page functionality testing.","#2 All elements are persisted on 404 error page.","#2 All elements are persisted on 404 error page.",""
"passed","Fri Feb 04 14:48:05 EET 2022","Fri Feb 04 14:48:22 EET 2022","16951","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#12 Player can uneselect just phone preferences using the phone toggle (phone already toggled on), which upon saving updates the account area accordingly","#12 Player can uneselect just phone preferences using the phone toggle (phone already toggled on), which upon saving updates the account area accordingly",""
"passed","Fri Feb 04 14:37:01 EET 2022","Fri Feb 04 14:37:07 EET 2022","6067","","Service unavailable","","Service unavailable","#0 User come to the Error 500 page, when service is unavailable","#0 User come to the Error 500 page, when service is unavailable",""
"passed","Fri Feb 04 14:41:27 EET 2022","Fri Feb 04 14:41:46 EET 2022","18591","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#9 Player can successfully update a daily deposit limit in the Deposit Limits Delete modal","#9 Player can successfully update a daily deposit limit in the Deposit Limits Delete modal",""
"passed","Fri Feb 04 14:44:09 EET 2022","Fri Feb 04 14:44:25 EET 2022","16101","","My Profile > Contact Details","","My Profile > Contact Details","#04 Player can update their telephone number.","#04 Player can update their telephone number.",""
"passed","Fri Feb 04 14:42:59 EET 2022","Fri Feb 04 14:43:25 EET 2022","26133","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#9 User can successfully set a weekly loss limit if not already set ","#9 User can successfully set a weekly loss limit if not already set ",""
"passed","Fri Feb 04 14:45:38 EET 2022","Fri Feb 04 14:45:47 EET 2022","8837","","Recover Password","","Recover Password","#03 Player cannot enter an invaild email address.","#03 Player cannot enter an invaild email address.",""
"passed","Fri Feb 04 14:50:36 EET 2022","Fri Feb 04 14:50:40 EET 2022","4297","","Expired Link Error","","Expired Link Error","#3 User can come to the Home page from ""Expired Link"" error page. ","#3 User can come to the Home page from ""Expired Link"" error page. ",""
"passed","Fri Feb 04 14:50:12 EET 2022","Fri Feb 04 14:50:27 EET 2022","15310","","Home => Terms & Conditions","","Home => Terms & Conditions","#0 User can come to the terms and conditions page","#0 User can come to the terms and conditions page",""
"passed","Fri Feb 04 14:40:28 EET 2022","Fri Feb 04 14:40:45 EET 2022","17060","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#2 Player can close the 'Self Exclusion' modal.","#2 Player can close the 'Self Exclusion' modal.",""
"passed","Fri Feb 04 14:45:30 EET 2022","Fri Feb 04 14:45:54 EET 2022","24424","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#15 User can submit a blank value in the Loss Limit. ","#15 User can submit a blank value in the Loss Limit. ",""
"passed","Fri Feb 04 14:40:43 EET 2022","Fri Feb 04 14:40:59 EET 2022","16602","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#2 Player can close the take a break modal.","#2 Player can close the take a break modal.",""
"passed","Fri Feb 04 14:50:54 EET 2022","Fri Feb 04 14:51:10 EET 2022","15733","","Spin Zone functionality testing","","Spin Zone functionality testing","#2 Player can see Resume Game button in the top left of the screen","#2 Player can see Resume Game button in the top left of the screen",""
"passed","Fri Feb 04 14:48:32 EET 2022","Fri Feb 04 14:48:39 EET 2022","6836","","Registration > Step 4","","Registration > Step 4","#13 User doesn`t click on confirm checkbox, tries to click success registration button and error text is shown.","#13 User doesn`t click on confirm checkbox, tries to click success registration button and error text is shown.",""
"passed","Fri Feb 04 14:50:34 EET 2022","Fri Feb 04 14:50:36 EET 2022","2326","","Expired Link Error","","Expired Link Error","#2 All elements are persisted on the page. ","#2 All elements are persisted on the page. ",""
"passed","Fri Feb 04 14:39:44 EET 2022","Fri Feb 04 14:39:49 EET 2022","5713","","Log In","","Log In","#14 Player can select the link to recover their password.","#14 Player can select the link to recover their password.",""
"passed","Fri Feb 04 14:37:01 EET 2022","Fri Feb 04 14:37:06 EET 2022","5084","","User come to the 'Planned Maintenance' error page","","User come to the 'Planned Maintenance' error page","#0 User come to the ""Planned Maintenance"" error page","#0 User come to the ""Planned Maintenance"" error page",""
